Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2016/02/20 00:00:00;2016/02/20 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;56.8;56.75;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/21 00:00:00;2016/02/21 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;57.8;57.75;µg-m3;100.0;100;100.0;A;1;48.891666;2.346667
2016/02/21 00:00:00;2016/02/21 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;65.5;65.5;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/02/21 00:00:00;2016/02/21 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;62.0;62.0;µg-m3;100.0;100;100.0;R;1;48.859001;2.351
2016/02/22 00:00:00;2016/02/22 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;62.3;62.33333;µg-m3;100.0;100;100.0;R;1;48.891666;2.346667
2016/02/22 00:00:00;2016/02/22 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;68.7;68.66667;µg-m3;100.0;100;100.0;R;1;48.82861;2.360278
2016/02/22 00:00:00;2016/02/22 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;65.3;65.25;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/23 00:00:00;2016/02/23 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;57.3;57.25;µg-m3;42.0;100;42.0;N;-1;48.891666;2.346667
2016/02/23 00:00:00;2016/02/23 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;68.5;68.5;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/02/23 00:00:00;2016/02/23 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;66.3;66.25;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/24 00:00:00;2016/02/24 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;63.5;63.5;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/02/24 00:00:00;2016/02/24 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;58.8;58.75;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/25 00:00:00;2016/02/25 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;54.3;54.25;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/02/25 00:00:00;2016/02/25 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;52.5;52.5;µg-m3;92.0;100;92.0;A;1;48.859001;2.351
2016/02/26 00:00:00;2016/02/26 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;64.8;64.75;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/02/26 00:00:00;2016/02/26 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;61.3;61.25;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/27 00:00:00;2016/02/27 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;62.0;62.0;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/02/27 00:00:00;2016/02/27 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;57.0;57.0;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/02/28 00:00:00;2016/02/28 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;63.5;63.5;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/02/28 00:00:00;2016/02/28 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;64.8;64.75;µg-m3;100.0;100;100.0;R;1;48.859001;2.351
2016/02/29 00:00:00;2016/02/29 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;64.5;64.5;µg-m3;100.0;100;100.0;R;1;48.82861;2.360278
2016/02/29 00:00:00;2016/02/29 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;65.0;65.0;µg-m3;96.0;100;96.0;A;1;48.859001;2.351
2016/03/01 00:00:00;2016/03/01 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;42.8;42.75;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/03/01 00:00:00;2016/03/01 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;43.8;43.75;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/02 00:00:00;2016/03/02 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;72.5;72.5;µg-m3;92.0;100;92.0;A;1;48.82861;2.360278
2016/03/02 00:00:00;2016/03/02 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;63.8;63.75;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/03 00:00:00;2016/03/03 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;58.0;58.0;µg-m3;54.0;100;54.0;N;-1;48.891666;2.346667
2016/03/03 00:00:00;2016/03/03 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;64.3;64.25;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/03/03 00:00:00;2016/03/03 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;65.5;65.5;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/04 00:00:00;2016/03/04 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;67.3;67.25;µg-m3;96.0;100;96.0;R;1;48.891666;2.346667
2016/03/04 00:00:00;2016/03/04 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;63.8;63.75;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/03/04 00:00:00;2016/03/04 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;59.5;59.5;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/05 00:00:00;2016/03/05 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;58.8;58.75;µg-m3;100.0;100;100.0;A;1;48.891666;2.346667
2016/03/05 00:00:00;2016/03/05 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;66.0;66.0;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/03/05 00:00:00;2016/03/05 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;68.3;68.25;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/06 00:00:00;2016/03/06 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;67.5;67.5;µg-m3;100.0;100;100.0;A;1;48.891666;2.346667
2016/03/06 00:00:00;2016/03/06 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;71.0;71.0;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/03/06 00:00:00;2016/03/06 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;68.8;68.75;µg-m3;100.0;100;100.0;R;1;48.859001;2.351
2016/03/07 00:00:00;2016/03/07 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;52.0;52.0;µg-m3;100.0;100;100.0;R;1;48.891666;2.346667
2016/03/07 00:00:00;2016/03/07 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;60.0;60.0;µg-m3;100.0;100;100.0;R;1;48.82861;2.360278
2016/03/07 00:00:00;2016/03/07 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;57.3;57.25;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/08 00:00:00;2016/03/08 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;62.5;62.5;µg-m3;100.0;100;100.0;A;1;48.891666;2.346667
2016/03/08 00:00:00;2016/03/08 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;63.3;63.25;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/03/08 00:00:00;2016/03/08 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;57.0;57.0;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/09 00:00:00;2016/03/09 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;56.8;56.75;µg-m3;100.0;100;100.0;A;1;48.891666;2.346667
2016/03/09 00:00:00;2016/03/09 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;57.3;57.25;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/03/09 00:00:00;2016/03/09 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;56.5;56.5;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/10 00:00:00;2016/03/10 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;34.0;34.0;µg-m3;100.0;100;100.0;A;1;48.891666;2.346667
2016/03/10 00:00:00;2016/03/10 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;44.5;44.5;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/03/10 00:00:00;2016/03/10 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;49.8;49.75;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/11 00:00:00;2016/03/11 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;65.3;65.25;µg-m3;100.0;100;100.0;A;1;48.891666;2.346667
2016/03/11 00:00:00;2016/03/11 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;78.5;78.5;µg-m3;100.0;100;100.0;R;1;48.82861;2.360278
2016/03/11 00:00:00;2016/03/11 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;67.0;67.0;µg-m3;92.0;100;92.0;A;1;48.859001;2.351
2016/03/12 00:00:00;2016/03/12 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;80.5;80.5;µg-m3;100.0;100;100.0;A;1;48.891666;2.346667
2016/03/12 00:00:00;2016/03/12 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;86.8;86.75;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/03/12 00:00:00;2016/03/12 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;85.5;85.5;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/13 00:00:00;2016/03/13 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;74.8;74.75;µg-m3;100.0;100;100.0;A;1;48.891666;2.346667
2016/03/13 00:00:00;2016/03/13 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;78.3;78.25;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/03/13 00:00:00;2016/03/13 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;75.3;75.25;µg-m3;100.0;100;100.0;R;1;48.859001;2.351
2016/03/14 00:00:00;2016/03/14 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;50.5;50.5;µg-m3;100.0;100;100.0;R;1;48.891666;2.346667
2016/03/14 00:00:00;2016/03/14 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;60.0;60.0;µg-m3;100.0;100;100.0;R;1;48.82861;2.360278
2016/03/14 00:00:00;2016/03/14 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;56.8;56.75;µg-m3;100.0;100;100.0;R;1;48.859001;2.351
2016/03/15 00:00:00;2016/03/15 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;52.0;52.0;µg-m3;83.0;100;83.0;R;1;48.891666;2.346667
2016/03/15 00:00:00;2016/03/15 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;61.0;61.0;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/03/15 00:00:00;2016/03/15 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;57.8;57.75;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/16 00:00:00;2016/03/16 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;51.8;51.75;µg-m3;42.0;100;42.0;N;-1;48.891666;2.346667
2016/03/16 00:00:00;2016/03/16 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;63.5;63.5;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/03/16 00:00:00;2016/03/16 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;60.0;60.0;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/17 00:00:00;2016/03/17 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;53.8;53.75;µg-m3;50.0;100;50.0;N;-1;48.891666;2.346667
2016/03/17 00:00:00;2016/03/17 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;60.8;60.75;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/03/17 00:00:00;2016/03/17 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;59.3;59.25;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/18 00:00:00;2016/03/18 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;35.8;35.75;µg-m3;96.0;100;96.0;R;1;48.891666;2.346667
2016/03/18 00:00:00;2016/03/18 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;39.5;39.5;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/03/18 00:00:00;2016/03/18 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;38.5;38.5;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/19 00:00:00;2016/03/19 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;44.3;44.25;µg-m3;100.0;100;100.0;R;1;48.891666;2.346667
2016/03/19 00:00:00;2016/03/19 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;59.8;59.75;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/03/19 00:00:00;2016/03/19 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;53.3;53.25;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/20 00:00:00;2016/03/20 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;48.8;48.75;µg-m3;100.0;100;100.0;R;1;48.891666;2.346667
2016/03/20 00:00:00;2016/03/20 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;59.5;59.5;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/03/20 00:00:00;2016/03/20 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;55.3;55.25;µg-m3;100.0;100;100.0;R;1;48.859001;2.351
2016/03/21 00:00:00;2016/03/21 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;53.5;53.5;µg-m3;100.0;100;100.0;R;1;48.891666;2.346667
2016/03/21 00:00:00;2016/03/21 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;65.8;65.75;µg-m3;100.0;100;100.0;R;1;48.82861;2.360278
2016/03/21 00:00:00;2016/03/21 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;63.3;63.25;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/22 00:00:00;2016/03/22 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;68.3;68.33333;µg-m3;92.0;100;92.0;R;1;48.891666;2.346667
2016/03/22 00:00:00;2016/03/22 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;84.8;84.75;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/03/22 00:00:00;2016/03/22 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;79.3;79.25;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/23 00:00:00;2016/03/23 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;40.5;40.5;µg-m3;100.0;100;100.0;A;1;48.891666;2.346667
2016/03/23 00:00:00;2016/03/23 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;62.3;62.25;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/03/23 00:00:00;2016/03/23 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;61.0;61.0;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/24 00:00:00;2016/03/24 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;58.0;58.0;µg-m3;100.0;100;100.0;A;1;48.891666;2.346667
2016/03/24 00:00:00;2016/03/24 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;74.5;74.5;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
2016/03/24 00:00:00;2016/03/24 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;59.0;59.0;µg-m3;100.0;100;100.0;A;1;48.859001;2.351
2016/03/25 00:00:00;2016/03/25 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04004;PARIS 18eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;46.3;46.25;µg-m3;100.0;100;100.0;A;1;48.891666;2.346667
2016/03/25 00:00:00;2016/03/25 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04037;PARIS 13eme;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;62.0;62.0;µg-m3;100.0;100;100.0;A;1;48.82861;2.360278
